,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin
0,0.0022694880274150837,0.9783225278277495,0.010862992202015365,0.3298856608936967,39010.0,33920.0,4.072277545928955,3.458383321762085,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02209N3537_S003,E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02209N3537_S003,0.95,12,48.0,6.884957921966793e-09,0.007,0.005,39010,4.072,22.09,35.37,35362209,127.0,0.007,1.0,6.540710025868453e-09,1.8674136321195144e-05,501.0,"35.357,21.942","(0.3, 1.0]"
1,0.0029285979948103042,0.9088795426257954,0.054725478458709675,0.18085214759335405,17439.0,12112.0,2.9771785736083984,2.270878314971924,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02210N3611_S001,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02210N3611_S001,0.59,10,34.3,3.2417688854643114e-08,0.002,0.002,17439,2.977,22.1,36.11,36112210,70.0,0.002,1.0,1.9126436424239435e-08,1.8674136321195144e-05,197.0,"35.957,21.942","(0.3, 1.0]"
2,0.0012408921450762721,0.9687637788052597,0.015291942610378029,0.20128944368720306,19455.0,16154.0,2.9412319660186768,3.1529159545898438,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02294N3618_S003,E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02294N3618_S003,0.81,11,40.0,5.8061942694192994e-08,0.007,0.007,19455,2.941,22.94,36.18,36182294,54.0,0.007,1.0,4.703017358229634e-08,1.8674136321195144e-05,191.0,"35.957,22.842","(0.3, 1.0]"
3,0.0041846470409430585,0.9671670752046599,0.016902957956520193,0.36470958165767076,44297.0,34497.0,4.444363594055176,3.909120559692383,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02172N3465_S002,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02172N3465_S002,0.83,10,24.0,1.1917388705012476e-08,0.002,0.002,44297,4.444,21.72,34.65,34652172,31.0,0.002,1.0,9.891432625160354e-09,1.8674136321195144e-05,78.0,"34.457,21.642","(0.3, 1.0]"
4,0.001722227879573205,0.9474233233440913,0.028043620177892192,0.18261284387585094,16853.0,13175.0,2.9471559524536133,2.816237449645996,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02226N3659_S005,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02226N3659_S005,0.73,22,40.0,5.7826635791183094e-08,0.004,0.002,16853,2.947,22.26,36.59,36592226,68.0,0.004,1.0,4.2213444127563656e-08,1.8674136321195144e-05,232.0,"36.557,22.242","(0.3, 1.0]"
5,0.00038072738085158034,0.8784950735686898,0.06885966100933205,0.05617945158719422,6123.0,4760.0,1.1801329851150513,1.1330633163452148,PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01774N3710_S000,E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01774N3710_S000,0.18,25,10.4,8.654857358226392e-08,0.001,0.001,6123,1.18,17.74,37.1,37101773,38.0,0.001,1.0,1.5578743244807505e-08,1.8674136321195144e-05,127.0,"36.857,17.442","(0.1, 0.3]"
6,0.0005555255894832459,-7.408286341720812,0.7204407583056716,0.008132120323266313,1845.0,2866.0,0.4418039917945862,0.7380788326263428,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M774_E02318N3569_S000,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M774_E02318N3569_S000,0.08,156,34.3,1.0020798399952109e-05,0.001,0.001,1845,0.442,23.18,35.69,35692318,39.0,0.001,1.0,8.016638719961687e-07,1.8674136321195144e-05,239.0,"35.657,23.142","(0.0, 0.1]"
7,0.0006646120928035135,-75.8585749307349,0.9776726199303177,0.00294080029270534,1351.0,2826.0,0.40579843521118164,0.7192099690437317,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02210N3708_S000,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02210N3708_S000,0.06,0,48.0,1.09388715970292e-05,0.001,0.001,1351,0.406,22.1,37.08,37082210,25.0,0.001,1.0,6.56332295821752e-07,1.8674136321195144e-05,91.0,"36.857,21.942","(0.0, 0.1]"
8,0.00047823329121656643,-4.334339505207814,0.6160597873626419,0.009474385954925182,1918.0,2826.0,0.4018980860710144,0.7256464958190918,PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M680_E01733N3679_S000,E01577N3897E01966N3571-PS-Str_PYes_Var-M680_E01733N3679_S000,0.08,39,10.4,6.652404518640479e-07,0.001,0.001,1918,0.402,17.33,36.79,36791732,3.0,0.001,1.0,5.321923614912384e-08,1.8674136321195144e-05,136.0,"36.557,17.142","(0.0, 0.1]"
9,0.0033326510211360676,0.9695344852157266,0.01594394564721968,0.3371595940867699,40110.0,32189.0,3.8040614128112793,3.3157124519348145,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02140N3655_S003,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02140N3655_S003,0.87,27,48.0,3.385129608814912e-09,0.005,0.004,40110,3.804,21.4,36.55,36542140,66.0,0.005,1.0,2.945062759668974e-09,1.8674136321195144e-05,222.0,"36.257,21.342","(0.3, 1.0]"
