,mse,r2,g,l2n,true,pred,truemax,predmax,id,eve_id,max_off,wave_period,dominant_period,mean_prob,dzmax,dzmin,count,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id,max_off_bin
0,0.010124497942649332,0.9360358148812096,0.028089441561140238,0.4094643946774571,21273.0,20015.0,5.416075706481934,5.882974147796631,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02209N3537_S003,E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02209N3537_S003,0.97,18,26.7,6.884957921966793e-09,0.005,0.005,21273,5.416,22.09,35.37,35362209,127.0,0.005,1.0,6.678409184307789e-09,1.8674136321195144e-05,501.0,"35.357,21.942","(0.3, 1.0]"
1,0.009406627798865107,0.7143686719457005,0.11073442451857729,0.1839829780413039,10197.0,11756.0,3.5552868843078613,4.030917167663574,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02210N3611_S001,E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02210N3611_S001,0.74,15,7.7,3.2417688854643114e-08,0.002,0.002,10197,3.555,22.1,36.11,36112210,70.0,0.002,1.0,2.3989089752435903e-08,1.8674136321195144e-05,197.0,"35.957,21.942","(0.3, 1.0]"
2,0.004634542059725286,0.7534241096305656,0.11747883709577422,0.13902963041397212,8684.0,12439.0,1.4779468774795532,1.7559943199157715,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02294N3618_S003,E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02294N3618_S003,0.69,23,80.0,5.8061942694192994e-08,0.007,0.005,8684,1.478,22.94,36.18,36182294,54.0,0.007,1.0,4.006274045899316e-08,1.8674136321195144e-05,191.0,"35.957,22.842","(0.3, 1.0]"
3,0.014072174035203269,0.9408665911320199,0.030108708955973174,0.49994801213781265,19244.0,17516.0,7.861382007598877,7.399168968200684,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02172N3465_S002,E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02172N3465_S002,1.37,16,8.0,1.1917388705012476e-08,0.002,0.002,19244,7.861,21.72,34.65,34652172,31.0,0.002,1.0,1.6326822525867095e-08,1.8674136321195144e-05,78.0,"34.457,21.642","(1.0, 2.0]"
4,0.004909808743404307,0.7924079300201774,0.11109945003386013,0.1561250022000168,9789.0,11223.0,2.499180316925049,2.263174057006836,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02226N3659_S005,E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02226N3659_S005,0.77,22,80.0,5.7826635791183094e-08,0.002,0.002,9789,2.499,22.26,36.59,36592226,68.0,0.002,1.0,4.4526509559210984e-08,1.8674136321195144e-05,232.0,"36.557,22.242","(0.3, 1.0]"
5,0.001457524689340655,-0.15533538060041185,0.40659995223947343,0.035592765787612175,1876.0,3355.0,1.5649477243423462,1.3086142539978027,PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01774N3710_S000,E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01774N3710_S000,0.25,14,7.7,8.654857358226392e-08,0.001,0.001,1876,1.565,17.74,37.1,37101773,38.0,0.001,1.0,2.163714339556598e-08,1.8674136321195144e-05,127.0,"36.857,17.442","(0.1, 0.3]"
6,0.0013776166016762428,-26.618265449347774,0.9041338890241316,0.007065284033441745,698.0,2811.0,0.32936298847198486,0.9268902540206909,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M774_E02318N3569_S000,E02113N3823E02873N3483-PS-Mur_PNo_Hom-M774_E02318N3569_S000,0.09,0,26.7,1.0020798399952109e-05,0.001,0.001,698,0.329,23.18,35.69,35692318,39.0,0.001,1.0,9.018718559956896e-07,1.8674136321195144e-05,239.0,"35.657,23.142","(0.0, 0.1]"
7,0.0013904699792645794,0.0,1.0,0.0,378.0,2735.0,0.17764690518379211,0.8840554356575012,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02210N3708_S000,E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02210N3708_S000,0.06,0,80.0,1.09388715970292e-05,0.001,0.001,378,0.178,22.1,37.08,37082210,25.0,0.001,1.0,6.56332295821752e-07,1.8674136321195144e-05,91.0,"36.857,21.942","(0.0, 0.1]"
8,0.001289253020445443,-11.875189084706117,0.839924540826767,0.010012157852929218,779.0,2812.0,0.5068942904472351,0.9140563607215881,PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M680_E01733N3679_S000,E01577N3897E01966N3571-PS-Str_PYes_Var-M680_E01733N3679_S000,0.08,14,7.7,6.652404518640479e-07,0.001,0.001,779,0.507,17.33,36.79,36791732,3.0,0.001,1.0,5.321923614912384e-08,1.8674136321195144e-05,136.0,"36.557,17.142","(0.0, 0.1]"
9,0.01722535323336661,0.8520767247963861,0.060572691952179736,0.3482535199073466,15717.0,18350.0,5.500002861022949,5.488090991973877,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02140N3655_S003,E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02140N3655_S003,1.04,21,12.6,3.385129608814912e-09,0.004,0.004,15717,5.5,21.4,36.55,36542140,66.0,0.004,1.0,3.520534793167509e-09,1.8674136321195144e-05,222.0,"36.257,21.342","(1.0, 2.0]"
